data,intent
find all meeting on 18/3,bookMeeting
identify some meeting between 5:1 and 4:57 pm,bookMeeting
arrange available hall from 8:41 am to 3:36 pm,bookMeeting
arrange meeting from 7:46 am to 7:55,bookMeeting
schedule available hall from 2:5 to 11:01 on 30 of nov,bookMeeting
reserve any hall,bookMeeting
identify some available meeting between 1:34 pm and 16:00,bookMeeting
show me some available meeting between 1:10 am and 12:20 pm,bookMeeting
reserve room from 3:24 to 11:5 on 1/12,bookMeeting
look for all meet on oct 15,bookMeeting
identify any available meeting between 7:38 and 2:35 pm,bookMeeting
book meeting from 18:08 to 19:22 on November 20,bookMeeting
fix available meeting from 10:38 am to 21:57 on july 19th,bookMeeting
show me some meeting between 1:43 pm and 4:51 am,bookMeeting
identify any available hall,bookMeeting
book meet from 20:04 to 11:25 on 28th of February,bookMeeting
search any available meeting on dec 13,bookMeeting
fix available meeting,bookMeeting
book all available room,bookMeeting
find some room on 22 of jan,bookMeeting
arrange hall from 22:11 to 0:14,bookMeeting
book available meet from 8:33 to 3:13 pm on 16 of July,bookMeeting
look for available meeting between 6:50 and 22:21,bookMeeting
arrange meet from 1:16 to 10:0 am on June 28th,bookMeeting
look for some available hall between 7:36 and 8:15 pm,bookMeeting
search any hall between 11:27 and 5:06,bookMeeting
book available hall from 8:48 to 9:46 am,bookMeeting
look for room between 15:36 and 8:10,bookMeeting
show some available meet between 8:03 am and 6:36,bookMeeting
show meet between 0:12 am and 9:09 am,bookMeeting
arrange all available room,bookMeeting
identify all meeting between 9:17 am and 6:28,bookMeeting
schedule available meeting from 10:07 am to 6:50 on 23th of jun,bookMeeting
show available room on February 1,bookMeeting
fix available room from 2:55 to 4:34 on jan 27th,bookMeeting
show me some available room between 12:14 am and 4:39,bookMeeting
look for any room between 19:14 and 3:55,bookMeeting
show me available meeting,bookMeeting
show me room between 10:51 and 4:07,bookMeeting
identify all available meeting on july 30,bookMeeting
look for all meet on 8th of sept,bookMeeting
arrange room from 6:12 pm to 11:43 am on September 4th,bookMeeting
reserve available hall from 18:48 to 20:15,bookMeeting
search all room between 2:7 am and 2:20 am,bookMeeting
show me all room between 7:23 and 8:43,bookMeeting
search some meet on 18 of June,bookMeeting
search any available hall on 17th of February,bookMeeting
show me some room on 9th of jun,bookMeeting
show me all available meet between 0:36 am and 8:8,bookMeeting
arrange all available hall,bookMeeting
schedule meeting from 4:02 to 11:10 pm,bookMeeting
find any available meeting between 0:2 and 5:33 pm,bookMeeting
fix available hall from 21:37 to 0:6 pm,bookMeeting
identify meeting on sept 26th,bookMeeting
search any hall on 27th of March,bookMeeting
find any available meeting between 10:11 and 10:20,bookMeeting
find any available room between 4:0 and 3:13 am,bookMeeting
show any meeting on 25th of oct,bookMeeting
book available hall from 5:35 am to 6:46,bookMeeting
find all room between 20:48 and 11:46 am,bookMeeting
show me some available meeting between 5:42 pm and 9:23 am,bookMeeting
schedule available meeting from 2:34 to 16:6 on 22th of March,bookMeeting
fix meeting from 9:14 to 21:40 on apr 23,bookMeeting
show all room between 12:07 pm and 3:58,bookMeeting
reserve available hall,bookMeeting
reserve available room from 22:26 to 11:08 on July 23th,bookMeeting
book room from 7:32 to 5:33 pm on 5 of aug,bookMeeting
show available meeting on sept 16th,bookMeeting
show me some available meet on jan 18th,bookMeeting
show me some available hall on July 17th,bookMeeting
setup meet from 1:58 am to 12:14 on 14/5,bookMeeting
find some meeting between 5:24 and 18:24,bookMeeting
find available hall,bookMeeting
arrange available meet from 10:28 to 5:51 on November 9,bookMeeting
book hall from 22:26 to 8:15 on nov 27th,bookMeeting
search meet on 17 of may,bookMeeting
book all meeting,bookMeeting
fix hall from 5:25 to 2:34,bookMeeting
fix hall from 20:52 to 17:41,bookMeeting
show available room,bookMeeting
find all available room between 7:25 and 22:37,bookMeeting
schedule available hall from 5:9 to 8:09 on 24 of July,bookMeeting
arrange available room from 12:50 to 5:7 pm on April 31th,bookMeeting
show me some available hall,bookMeeting
identify meeting between 4:05 pm and 1:0,bookMeeting
search all meeting on December 3rd,bookMeeting
reserve available hall from 8:0 am to 8:41 on 9th of January,bookMeeting
reserve hall from 0:23 to 16:23 on 16 of March,bookMeeting
setup meeting from 1:28 to 11:36 on 7th of November,bookMeeting
look for any available meeting on jan 26th,bookMeeting
show me some room between 12:32 am and 1:45,bookMeeting
fix available meeting from 6:48 to 10:12 on 26 of jun,bookMeeting
search any available room on 14th of oct,bookMeeting
find any room between 12:57 pm and 21:58,bookMeeting
setup meet from 22:35 to 1:31 am on May 24th,bookMeeting
setup available hall from 2:54 pm to 10:2 pm,bookMeeting
setup available room from 7:29 to 6:53 on 17/6,bookMeeting
search available meet between 7:16 pm and 12:35,bookMeeting
show all room between 6:25 pm and 18:48,bookMeeting
find any available room between 8:2 and 9:57,bookMeeting
search all available hall on 25/2,bookMeeting
arrange room from 14:47 to 1:17 am,bookMeeting
book room from 3:55 to 5:34 am on 9 of October,bookMeeting
show me some available hall on jun 30th,bookMeeting
fix room from 2:20 to 11:38 am on aug 8,bookMeeting
show hall between 8:47 am and 9:43,bookMeeting
show me some available meeting,bookMeeting
look for any room on dec 13,bookMeeting
setup hall from 12:4 to 3:16,bookMeeting
setup meet from 8:53 am to 2:25 pm on 26th of August,bookMeeting
reserve any available meet,bookMeeting
reserve room from 3:4 pm to 12:43 pm,bookMeeting
identify some hall between 2:26 and 0:47 am,bookMeeting
show available meeting,bookMeeting
reserve available meeting from 12:23 to 10:4 on 19th of jun,bookMeeting
identify available meet between 19:58 and 6:07,bookMeeting
search some hall on 13/5,bookMeeting
reserve meeting from 7:08 to 1:23,bookMeeting
show some available meeting on 29 of may,bookMeeting
reserve room from 4:02 pm to 2:52,bookMeeting
search all available room between 8:18 and 20:42,bookMeeting
identify meeting between 1:34 am and 0:4 am,bookMeeting
book some available room,bookMeeting
reserve available room from 6:06 to 11:0 am on sept 3,bookMeeting
reserve available hall from 19:57 to 11:53 on 29th of nov,bookMeeting
setup available hall from 4:38 to 13:12,bookMeeting
identify some available meeting,bookMeeting
find all meeting on dec 16th,bookMeeting
reserve available room from 4:17 pm to 7:34,bookMeeting
fix available hall from 11:15 to 2:52 pm on 31 of mar,bookMeeting
schedule room from 11:33 pm to 11:5 on April 12th,bookMeeting
book meet from 3:5 to 18:40 on july 22,bookMeeting
identify any available meet between 11:00 pm and 2:09,bookMeeting
reserve available meeting from 5:35 pm to 12:13,bookMeeting
show all room between 14:59 and 10:42 pm,bookMeeting
show me any available hall,bookMeeting
reserve available hall from 15:56 to 12:35 on November 10,bookMeeting
reserve available meeting from 6:36 am to 0:47 pm,bookMeeting
identify meet between 9:37 and 2:51,bookMeeting
book hall from 23:22 to 1:41 am on 24th of January,bookMeeting
arrange available hall from 2:2 to 11:44 on 2 of mar,bookMeeting
look for some hall between 4:9 and 10:47,bookMeeting
setup available meeting from 4:55 am to 4:57 am,bookMeeting
show all available meet on july 14,bookMeeting
schedule available meeting from 0:32 to 6:7 am on feb 30,bookMeeting
schedule room from 11:37 to 14:2 on oct 2nd,bookMeeting
find some room between 2:28 am and 12:06,bookMeeting
book available meeting from 9:05 to 11:3,bookMeeting
find some meet between 9:12 pm and 12:5,bookMeeting
reserve hall from 3:40 pm to 11:19 pm,bookMeeting
search some hall between 4:26 and 6:22 pm,bookMeeting
look for any room between 12:56 pm and 14:3,bookMeeting
setup hall from 1:49 to 12:7 am,bookMeeting
book available meeting from 8:14 am to 7:5 on mar 13th,bookMeeting
show me all available hall between 12:2 am and 21:35,bookMeeting
identify any available meeting between 14:59 and 7:51,bookMeeting
identify any hall on jan 3,bookMeeting
look for any available meeting between 10:40 and 2:57,bookMeeting
find all hall on sept 8th,bookMeeting
search some meeting between 7:06 and 1:33 pm,bookMeeting
identify all meeting between 11:32 pm and 9:44,bookMeeting
show all hall between 6:19 and 7:21,bookMeeting
search any meet between 12:02 am and 2:3,bookMeeting
find some available hall,bookMeeting
look for meeting between 9:53 and 12:6,bookMeeting
search some available hall between 19:59 and 9:48,bookMeeting
setup meeting from 10:48 to 4:28 am on aug 18th,bookMeeting
look for all available room on 24th of March,bookMeeting
schedule available meeting from 11:18 to 5:0,bookMeeting
fix hall from 7:14 to 0:6 am on 24 of aug,bookMeeting
search all meet between 4:13 and 1:02,bookMeeting
book available meeting from 10:50 pm to 11:03 am on June 25th,bookMeeting
arrange available meeting from 9:58 pm to 9:41 on jun 10,bookMeeting
schedule hall from 2:39 am to 6:48 am,bookMeeting
book room from 5:24 am to 8:35,bookMeeting
show me available hall,bookMeeting
find any room between 6:39 and 14:11,bookMeeting
arrange available hall from 9:21 pm to 12:1 pm on dec 5th,bookMeeting
schedule some available meeting,bookMeeting
identify all meet between 9:56 am and 8:19,bookMeeting
book meet from 4:35 to 1:01 on 28 of October,bookMeeting
fix available meet from 6:5 to 11:21 on oct 7th,bookMeeting
schedule meet,bookMeeting
identify available meeting between 12:1 and 9:34 pm,bookMeeting
find meet between 9:01 am and 5:53,bookMeeting
look for all available room between 7:53 and 0:45,bookMeeting
search all available hall,bookMeeting
reserve available room from 1:40 am to 5:58 on 30th of jun,bookMeeting
show all available meeting between 18:4 and 8:17 am,bookMeeting
show me all meet on feb 2nd,bookMeeting
arrange some available meeting,bookMeeting
look for some hall on July 9,bookMeeting
look for all available meet on may 29,bookMeeting
show me available room between 0:13 pm and 5:6 pm,bookMeeting
search some available meet between 19:39 and 12:24 pm,bookMeeting
fix available room from 10:16 to 6:31 on October 16th,bookMeeting
search any available meeting between 6:26 and 15:49,bookMeeting
reserve available meet from 4:16 am to 2:1,bookMeeting
schedule hall from 10:12 to 3:3 am,bookMeeting
identify all available meeting,bookMeeting
fix room from 2:42 am to 14:44 on 11 of mar,bookMeeting
show all available room between 3:0 and 6:16 am,bookMeeting
fix available room from 22:13 to 1:35,bookMeeting
show me available meeting between 11:47 and 0:29,bookMeeting
identify any available meet between 7:09 pm and 13:55,bookMeeting
fix available room from 6:35 pm to 12:57 am on 12 of dec,bookMeeting
fix available room from 3:8 pm to 2:47 on December 18,bookMeeting
show me all available meet between 12:49 pm and 6:4 pm,bookMeeting
identify all room between 4:16 pm and 5:28 pm,bookMeeting
reserve available hall from 4:15 to 3:56 on 27 of nov,bookMeeting
show me some available meet on aug 9,bookMeeting
show me all available hall on September 28th,bookMeeting
search all meeting on may 18,bookMeeting
schedule meeting from 2:45 to 15:44 on oct 13,bookMeeting
setup hall from 3:00 am to 10:35 on aug 24,bookMeeting
schedule all available meet,bookMeeting
show me available meet between 13:7 and 11:33,bookMeeting
schedule room from 21:51 to 11:40 am on nov 4th,bookMeeting
find all available hall on 17 of feb,bookMeeting
identify some available hall between 11:45 am and 9:47 pm,bookMeeting
setup available room from 14:2 to 11:3 on 30/4,bookMeeting
arrange meet from 5:28 to 4:7 on 10 of jun,bookMeeting
search all available meeting,bookMeeting
setup available room from 8:51 pm to 0:57 pm,bookMeeting
show me available meet,bookMeeting
fix available meet from 6:50 to 12:15 am on 5 of January,bookMeeting
book meeting from 4:02 am to 3:47 am on 4 of October,bookMeeting
show me all hall between 1:44 and 5:19 pm,bookMeeting
show me any meet between 11:48 and 23:23,bookMeeting
identify all available room between 11:13 pm and 14:5,bookMeeting
reserve available room,bookMeeting
look for any room between 2:02 and 6:3 am,bookMeeting
arrange available hall from 0:43 am to 12:16 am,bookMeeting
schedule available meeting from 10:04 pm to 19:9 on 28/4,bookMeeting
show me all available meet between 10:54 pm and 1:06,bookMeeting
search some available meeting,bookMeeting
reserve hall from 10:15 to 10:56 am on apr 8th,bookMeeting
fix available room from 1:21 pm to 6:52 pm on 31 of June,bookMeeting
identify some available hall on jun 20th,bookMeeting
look for meeting between 7:3 pm and 8:50 am,bookMeeting
find any hall on 31th of March,bookMeeting
identify available hall between 9:38 pm and 17:11,bookMeeting
book available hall from 15:11 to 5:46 pm,bookMeeting
arrange available meet from 1:25 am to 17:27 on next Wednesday,bookMeeting
reserve available room from 8:05 to 6:39 on August 9th,bookMeeting
